"","Store_Name","Name","Address","City","State","Zip","Manager","Telephone","Monday_Open","Monday_Close","Tuesday_Open","Tuesday_Close","Wednesday_Open","Wednesday_Close","Thursday_Open","Thursday_Close","Friday_Open","Friday_Close","Saturday_Open","Saturday_Close","Sunday_Open","Sunday_Close","Image_URL","URL"
"11","Dillards","Dillards Park Meadows in Littleton, Colorado","8415 Park Meadows Center Dr.","Littleton","CO","08012","Roger L. Casto","(303) 790-0100","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","11:00 AM","06:00 PM","https://www.dillards.com/assets/img/stores/str0981.jpg","https://www.dillards.com/stores/park-meadows-littleton-colorado/0981"
"12","Dillards","Dillards Chapel Hills Mall in Colorado Springs, Colorado","1790 Briargate Blvd","Colorado Springs","CO","08092","Sharen K. Meeks","(719) 532-1400","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","11:00 AM","06:00 PM","https://www.dillards.com/assets/img/stores/str0994.jpg","https://www.dillards.com/stores/chapel-hills-mall-colorado-springs-colorado/0994"
"13","Dillards","Dillards Citadel Mall in Colorado Springs, Colorado","760 Citadel Drive East","Colorado Springs","CO","08090","Kristin A. Jacobson-Smith","(719) 550-1159","Closed","Closed","12:00 PM","07:00 PM","12:00 PM","07:00 PM","12:00 PM","07:00 PM","12:00 PM","07:00 PM","12:00 PM","07:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0504.jpg","https://www.dillards.com/stores/citadel-mall-colorado-springs-colorado/0504"
"14","Dillards","Dillards Flatiron Crossing in Broomfield, Colorado","41 W Flatiron Cir","Broomfield","CO","08002","Susan M. Towns","(303) 464-3900","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","11:00 AM","06:00 PM","https://www.dillards.com/assets/img/stores/str0987.jpg","https://www.dillards.com/stores/flatiron-crossing-broomfield-colorado/0987"
"15","Dillards","Dillards Town Center At Aurora in Aurora, Colorado","14200 East Alameda Ave","Aurora","CO","08001","Dana R. Modisette","(303) 360-5900","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","11:00 AM","06:00 PM","https://www.dillards.com/assets/img/stores/str0982.jpg","https://www.dillards.com/stores/town-center-at-aurora-aurora-colorado/0982"
"16","Dillards","Dillards Frontier Mall in Cheyenne, Wyoming","1400 Dell Range Blvd.","Cheyenne","WY","08200","Luz Griffin","(307) 632-2224","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0999.jpg","https://www.dillards.com/stores/frontier-mall-cheyenne-wyoming/0999"
"17","Dillards","Dillards Stony Point in Richmond, Virginia","9208 Stony Point Parkway","Richmond","VA","02323","Daniel J. Feiste","(804) 253-1860","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0179.jpg","https://www.dillards.com/stores/stony-point-richmond-virginia/0179"
"18","Dillards","Dillards Short Pump Town Center in Richmond, Virginia","11824 W Broad Street","Richmond","VA","02323","Placido J. Cuautle","(804) 253-0182","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0176.jpg","https://www.dillards.com/stores/short-pump-town-center-richmond-virginia/0176"
"19","Dillards","Dillards Macarthur Center in Norfolk, Virginia","200 Monticello Ave","Norfolk","VA","02351","Wendell A. Luckett Jr","(757) 622-6800","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0170.jpg","https://www.dillards.com/stores/macarthur-center-norfolk-virginia/0170"
"20","Dillards","Dillards Patrick Henry Mall in Newport News, Virginia","12300 Jefferson Avenue Ste 300","Newport News","VA","02360","Cindy M. Just","(757) 930-0291","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0174.jpg","https://www.dillards.com/stores/patrick-henry-mall-newport-news-virginia/0174"
"21","Dillards","Dillards Greenbrier Mall in Chesapeake, Virginia","1401 Greenbrier Parkway","Chesapeake","VA","02332","Scott G. Barnard","(757) 523-9031","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0172.jpg","https://www.dillards.com/stores/greenbrier-mall-chesapeake-virginia/0172"
"22","Dillards","Dillards Provo Towne Centre in Provo, Utah","1200 South Towne Centre Blvd","Provo","UT","08460","Kurt E. Wiederspahn","(801) 852-3000","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0933.jpg","https://www.dillards.com/stores/provo-towne-centre-provo-utah/0933"
"23","Dillards","Dillards Fashion Place Mall in Murray, Utah","6191 S State St.","Murray","UT","08410","Lisa A. Mc Millan","(801) 266-2006","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0930.jpg","https://www.dillards.com/stores/fashion-place-mall-murray-utah/0930"
"24","Dillards","Dillards Newgate Mall in Ogden, Utah","4000 Newgate Mall","Ogden","UT","08440","Robert S. Sagers","(801) 392-0689","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0931.jpg","https://www.dillards.com/stores/newgate-mall-ogden-utah/0931"
"25","Dillards","Dillards Sikes Center in Wichita Falls, Texas","3111 Midwestern Pkwy","Wichita Falls","TX","07630","Donald H. Finley III","(940) 692-9310","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0742.jpg","https://www.dillards.com/stores/sikes-center-wichita-falls-texas/0742"
"26","Dillards","Dillards Lynnhaven Mall in Virginia Beach, Virginia","701 Lynnhaven Parkway","Virginia Beach","VA","02345","Jessica L. Guoba","(757) 463-4800","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0171.jpg","https://www.dillards.com/stores/lynnhaven-mall-virginia-beach-virginia/0171"
"27","Dillards","Dillards Red Cliffs Mall in St. George, Utah","1850 E. Red Cliffs Drive","St. George","UT","08479","Amber J. Ives","(435) 634-4900","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0928.jpg","https://www.dillards.com/stores/red-cliffs-mall-st.-george-utah/0928"
"28","Dillards","Dillards Richland Fashion Mall in Waco, Texas","6001 West Waco Drive","Waco","TX","07671","John M. Moses","(254) 776-3560","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0730.jpg","https://www.dillards.com/stores/richland-fashion-mall-waco-texas/0730"
"29","Dillards","Dillards Broadway Square Mall in Tyler, Texas","4601 S Broadway Avenue","Tyler","TX","07570","Natalie S. Orr","(903) 561-1221","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0749.jpg","https://www.dillards.com/stores/broadway-square-mall-tyler-texas/0749"
"30","Dillards","Dillards Layton Hills in Layton, Utah","1201 N. Hill Field Rd","Layton","UT","08404","Shelley L. McCabe","(801) 315-2138","10:00 AM","09:00 PM","10:00 AM","09:30 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0932.jpg","https://www.dillards.com/stores/layton-hills-layton-utah/0932"
"31","Dillards","Dillards The Woodlands in The Woodlands, Texas","1201 Lake Woodlands Dr Ste 400","The Woodlands","TX","07738","Efren Sanchez, Jr","(281) 363-9300","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0770.jpg","https://www.dillards.com/stores/the-woodlands-the-woodlands-texas/0770"
"32","Dillards","Dillards Weberstown in Stockton, California","4950 Pacific Avenue","Stockton","CA","09520","Ronald A. Parker","(209) 477-1230","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","11:00 AM","06:00 PM","https://www.dillards.com/assets/img/stores/str0960.jpg","https://www.dillards.com/stores/weberstown-stockton-california/0960"
"33","Dillards","Dillards Victoria Mall in Victoria, Texas","7800 Navarro","Victoria","TX","07790","Ellen F. Cunninghamsantellana","(361) 576-5261","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0737.jpg","https://www.dillards.com/stores/victoria-mall-victoria-texas/0737"
"34","Dillards","Dillards Temple Mall in Temple, Texas","3111 S 31st St Ste 6501","Temple","TX","07650","Robert Benavides","(254) 778-1854","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0739.jpg","https://www.dillards.com/stores/temple-mall-temple-texas/0739"
"35","Dillards","Dillards First Colony Mall in Sugar Land, Texas","16517 Sw Freeway","Sugar Land","TX","07747","Amber D. Menzie","(281) 980-8300","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0777.jpg","https://www.dillards.com/stores/first-colony-mall-sugar-land-texas/0777"
"36","Dillards","Dillards Central Mall in Texarkana, Texas","2400 Richmond Rd.","Texarkana","TX","07550","Mary L. Staten","(903) 838-6591","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0437.jpg","https://www.dillards.com/stores/central-mall-texarkana-texas/0437"
"37","Dillards","Dillards Midway Mall in Sherman, Texas","4800 Texoma Parkway Suite 400","Sherman","TX","07509",NA,"(903) 868-1065","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0713.jpg","https://www.dillards.com/stores/midway-mall-sherman-texas/0713"
"38","Dillards","Dillards Ingram Park Mall in San Antonio, Texas","6301 Nw Loop 410 Ste D","San Antonio","TX","07823","Elizabeth E. Riojas","(210) 681-7970","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0723.jpg","https://www.dillards.com/stores/ingram-park-mall-san-antonio-texas/0723"
"39","Dillards","Dillards Rolling Oaks Mall in San Antonio, Texas","6909 N. Fm 1604 East","San Antonio","TX","07824","Denise Moser","(210) 651-5033","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0722.jpg","https://www.dillards.com/stores/rolling-oaks-mall-san-antonio-texas/0722"
"40","Dillards","Dillards The Shops At La Cantera in San Antonio, Texas","15900 La Cantera Pkwy","San Antonio","TX","07825","Sherilyn S. Hammett","(210) 558-6121","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0721.jpg","https://www.dillards.com/stores/the-shops-at-la-cantera-san-antonio-texas/0721"
"41","Dillards","Dillards North Star Mall in San Antonio, Texas","7400 San Pedro Suite 900","San Antonio","TX","07821","Marialice R. Gonzales","(210) 341-6666","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0720.jpg","https://www.dillards.com/stores/north-star-mall-san-antonio-texas/0720"
"42","Dillards","Dillards Sunset Mall in San Angelo, Texas","4001 Sunset Drive","San Angelo","TX","07690","Erin McLucas","(325) 944-4571","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0745.jpg","https://www.dillards.com/stores/sunset-mall-san-angelo-texas/0745"
"43","Dillards","Dillards Central Mall in Port Arthur, Texas","3100 Highway 365","Port Arthur","TX","07764","Diana S. Campbell","(409) 724-7575","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0787.jpg","https://www.dillards.com/stores/central-mall-port-arthur-texas/0787"
"44","Dillards","Dillards Shops At Willowbend in Plano, Texas","2501 Dallas Parkway","Plano","TX","07509","Jennifer L. Szwec","(972) 202-4730","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0718.jpg","https://www.dillards.com/stores/shops-at-willowbend-plano-texas/0718"
"45","Dillards","Dillards Music City Mall in Odessa, Texas","4101 E. 42nd St Suite 108","Odessa","TX","07976","Sylvia G. Alvarez","(432) 362-1986","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0747.jpg","https://www.dillards.com/stores/music-city-mall-odessa-texas/0747"
"46","Dillards","Dillards La Plaza Mall in McAllen, Texas","2200 South Tenth St","McAllen","TX","07850","Kevin P. Lyon","(956) 687-5211","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","07:00 PM","https://www.dillards.com/assets/img/stores/str0727.jpg","https://www.dillards.com/stores/la-plaza-mall-mcallen-texas/0727"
"47","Dillards","Dillards Pearland Town Center in Pearland, Texas","11200 Broadway Bldg 50","Pearland","TX","07758","Lori A. Streu","(713) 340-1334","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0778.jpg","https://www.dillards.com/stores/pearland-town-center-pearland-texas/0778"
"48","Dillards","Dillards Longview Mall in Longview, Texas","3500 Mccann Road","Longview","TX","07560","James Saenz","(903) 758-4436","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0748.jpg","https://www.dillards.com/stores/longview-mall-longview-texas/0748"
"49","Dillards","Dillards Town East Center in Mesquite, Texas","5000 Town East Blvd.","Mesquite","TX","07515","Carri L. Conner","(972) 681-9231","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0712.jpg","https://www.dillards.com/stores/town-east-center-mesquite-texas/0712"
"50","Dillards","Dillards Midland Park Mall in Midland, Texas","4511 N Midkiff","Midland","TX","07970","Sandra G. Hemmenway","(432) 697-7911","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0746.jpg","https://www.dillards.com/stores/midland-park-mall-midland-texas/0746"
"51","Dillards","Dillards South Plains Mall in Lubbock, Texas","6002 Slide Road","Lubbock","TX","07941","Clara A. Ellison","(806) 792-6871","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0743.jpg","https://www.dillards.com/stores/south-plains-mall-lubbock-texas/0743"
"52","Dillards","Dillards Vista Ridge Mall in Lewisville, Texas","2401 S. Stemmons Freeway","Lewisville","TX","07506","Pam R. Howard","(972) 315-3333","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0711.jpg","https://www.dillards.com/stores/vista-ridge-mall-lewisville-texas/0711"
"53","Dillards","Dillards Mall Del Norte in Laredo, Texas","5300 San Dario Avenue","Laredo","TX","07804","James D. Ryan","(956) 727-1171","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","07:00 PM","https://www.dillards.com/assets/img/stores/str0726.jpg","https://www.dillards.com/stores/mall-del-norte-laredo-texas/0726"
"54","Dillards","Dillards Brazos Mall in Lake Jackson, Texas","100 Hwy 332 W Ste 1400","Lake Jackson","TX","07756","Janese L. Lazor","(979) 297-7201","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0784.jpg","https://www.dillards.com/stores/brazos-mall-lake-jackson-texas/0784"
"55","Dillards","Dillards Killeen Mall in Killeen, Texas","2100 South W S Young Drive","Killeen","TX","07654","Anna M. White","(254) 699-6116","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0732.jpg","https://www.dillards.com/stores/killeen-mall-killeen-texas/0732"
"67","Dillards","Dillards The Pines Mall in Pine Bluff, Arkansas","2901 Pine Mall Drive","Pine Bluff","AR","07160",NA,"(870) 535-0433","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","06:00 PM","https://www.dillards.com/assets/img/stores/str0404.jpg","https://www.dillards.com/stores/the-pines-mall-pine-bluff-arkansas/0404"
"70","Dillards","Dillards Antelope Valley Mall in Palmdale, California","1255 Rancho Vista Blvd","Palmdale","CA","09355","Sarah G. Meek","(661) 267-0670","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","11:00 AM","06:00 PM","https://www.dillards.com/assets/img/stores/str0961.jpg","https://www.dillards.com/stores/antelope-valley-mall-palmdale-california/0961"
"71","Dillards","Dillards Mall Of Georgia in Buford, Georgia","3333 Buford Dr.","Buford","GA","03051","Charlie R. Robinson","(678) 482-5241","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","12:00 PM","07:00 PM","https://www.dillards.com/assets/img/stores/str0261.jpg","https://www.dillards.com/stores/mall-of-georgia-buford-georgia/0261"
"72","Dillards","Dillards Imperial Valley Mall in El Centro, California","3451 South Dogwood Ave","El Centro","CA","09224","Jose R. Nicholas","(760) 370-0190","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","10:00 AM","09:00 PM","11:00 AM","07:00 PM","https://www.dillards.com/assets/img/stores/str0962.jpg","https://www.dillards.com/stores/imperial-valley-mall-el-centro-california/0962"
